User,Text,Alegria,Raiva,Tristeza,Medo,Nojo,Surpresa,Neutro,Foi Dificil,Facil,Nenhum nem Outro
avaliador_1, Muito obrigada Gabriel Antônio ,False,False,False,False,False,False,True,False,True,False
avaliador_2,"você tava lindo hoje, como sempre  — Obrigado   ",True,False,False,False,False,False,False,False,True,False
avaliador_1, Minha TL Radiando com sua luz. ,True,False,False,False,False,False,False,False,True,False
avaliador_2,Hahahahaha!!! Caramba!!!! Não sou eu não  vou procurar conhecêlo depois! ,True,False,False,False,False,False,False,False,True,False
avaliador_1, mas é só pra quem tem facebook ,False,False,False,False,False,False,True,False,True,False
avaliador_1,"Eu tenho uma memória horrível, o bagulho é tão loko que eu esqueço o que a pessoa disse em questão de minutos, então se quiser me contar um segredo, eu sou a pessoa certa ",False,False,True,False,False,False,False,True,False,False
avaliador_1," eu tô mais calma, eu tentei me concentrar na tv e acho que deu certo  espero q vc esteja melhor ",False,False,False,False,False,False,True,False,False,True
avaliador_1, A ti enganou te p era summers,False,False,False,False,False,False,True,False,True,False
avaliador_1,"Qual é o seu animal espiritual? — É um passarinho, por gostar de ""voar por ai"", e não gostar de estarse sentir presa hehehe  ",True,False,False,False,False,False,False,False,True,False
avaliador_1, Por acaso não me queres levar??? Ate te faço companhia se quiseres ,False,False,True,False,False,False,False,True,False,False
avaliador_2, vai no do eulina a medica eh minha mae p,False,False,False,False,False,False,True,False,True,False
avaliador_1,"meu zeus, essa foi a melhor coisa que eu vi hj  ",True,False,False,False,False,False,False,False,True,False
avaliador_2,"Treininho de !! Prémio de tinistes uma cenoura, uma cebola e uma alface!! Já da para uma sopa!!  Está feito venho o próximo!!! ",False,False,False,False,False,False,True,False,False,True
avaliador_1," 30, formada, casada, morando no canadá há 2 anos, pago minhas conta ",False,False,False,False,True,False,False,True,False,False
avaliador_1," Haha assim espero, to esperando a pizzaria mandar apenas ",False,False,False,False,False,False,True,False,False,True
avaliador_1," Daí eu fui comentar com o  sobre a nossa thread de hamburgers, e ele contou a saga que rolou pra ele te seguir. Daí fui olhar teu perfil, , MININA?! ",False,False,False,False,False,True,False,False,True,False
avaliador_1,"  Aliás, nem sei porque comentei, se esconde atrás de fake ",False,False,False,False,True,False,False,False,True,False
avaliador_1,Queria socalo na cara e dar uma voadora ,False,True,False,False,False,False,False,False,True,False
avaliador_2,Meu caminho pelo mundo eu mesmo traço A Bahia já me deu régua e compasso Quem sabe de mim sou eu  aquele abraço! Continua lindo.  ,True,False,False,False,False,False,False,False,True,False
avaliador_1,"Faltou o recibo do pagamento de aluguel, com data de 31 de Dezembro.  ",False,False,False,False,False,False,True,False,True,False
avaliador_2,"Gente, finalmente posso mostrar a fanart que fiz pra campanha da linda da  &lt3 Está tudo maravilhoso, dá pra ver o carinho e capricho em cada detalhe  Falta só um pouquinho pra bater a meta, então vão lá apoiar e compartilhar! ",True,False,False,False,False,False,False,False,True,False
avaliador_1,"E caguei se ""ai engole o orgulho"" Meu cu Não sou egoísta? Bora ser egoísta ",False,True,False,False,False,False,False,False,True,False
avaliador_2,"se é muito linda , dormiu bem? — Ahh obrigada, dormi bem sim  ",True,False,False,False,False,False,False,False,True,False
avaliador_1, Qdo é q fazes anos silvana ? ,False,False,False,False,False,False,True,False,True,False
avaliador_1,Oi. Só vim aumentar um pouco a sua autoestima e dizer o óbvio você é foda demais!!! — Obrigado  rs ,True,False,False,False,False,False,False,False,True,False
avaliador_1,tenho 87 reais agora so falta mais uns 140 reais pra eu conseguir pagar pp num show ,False,False,False,False,False,False,True,False,False,True
avaliador_1,adivinha quem já acordou com febre ? ,False,False,True,False,False,False,False,False,True,False
avaliador_1,boua noite seguimores espero que vocês durmam bem  ,False,False,False,False,False,False,True,False,True,False
avaliador_1, Por isso é que vendo o meu bilhete ,False,False,False,False,True,False,False,True,False,False
avaliador_1,Bom dia! Eu tenho muito orgulho de torcer para o Esporte Clube Bahia. Boa sexta a todos ,True,False,False,False,False,False,False,False,True,False
avaliador_1,    Para quê tanto quando no huawei basta premir o botão dos separadores e o escã divide se ,False,False,True,False,False,False,False,False,True,False
avaliador_1, eu comecei dps mas depois peguei tank pq é bem menos tempo em fila. faz uns 3 anos isso. eu jogo na horda p,False,False,False,False,False,False,True,False,True,False
avaliador_1,"4 Dário, deputado estadual, 50420. O Dário é o candidato da maconha hehe ele é filósofo e comprometido com a luta pela legalização e também com a luta antimanicomial. Também um candidato incrível  ",True,False,False,False,False,False,False,False,False,True
avaliador_1,Ambos tinham que ser expulsos  ,False,True,False,False,False,False,False,False,True,False
avaliador_1,   Isso dai qualquer time faz ,False,False,False,False,True,False,False,False,True,False
avaliador_1,"Me acc no snap bb, meu snap começa com v e termina com n  — Tá bom bb ",False,False,False,False,False,False,True,False,True,False
avaliador_1,"  Sim, ele fala na entrevista sobre a esposa, que hj consegue falar com ela normalmente sobre, mas que no começo era difícil. É um dia de cada vez MESMO. ",False,False,False,False,False,False,True,False,False,True
avaliador_2,Ha pessoas que gostam mesmo de falar da minha vida  fans,False,False,False,False,True,False,False,False,False,True
avaliador_1, vlw irmãozin tmj! trombaremos muito ainda ,False,False,False,False,False,False,True,False,True,False
avaliador_1,Tu es sensacional — obg chama ai namoral se vc foi a pessoa q fez as 2 ultimas perguntas  ,False,False,False,False,False,False,True,False,True,False
avaliador_1," Se quiser contar o que houve por direct, fique à vontade. Assim podemos sempre melhorar o nosso serviço ",False,False,False,False,False,False,True,False,True,False
avaliador_1," Eu não gosto ser avançado! Porque não sei, não tenho talento para tal, nem capacidade atlética para tal. E os pés estão sempre virados para a lua quando passo o meio campo eheh ",False,False,True,False,False,False,False,False,False,True
avaliador_1,quais seus outros fandoms? — sou só monbebe mesmo  ,False,False,False,False,False,False,True,True,False,False
avaliador_1," Aí que linda! Te admiro muito Thai! Você é inteligente, cordial e sabe como conversar com as pessoas e mediar conflitos  ",True,False,False,False,False,False,False,False,False,True
avaliador_1,"Plantei esta arvore a 6 anos, sintam só o seu crescimento.  ",False,False,False,False,False,False,True,True,False,False
avaliador_2, eu tenho o insta da minha irmã aberto mas a tua sorte é que não vou ver o que andas para aí a dizer à minha irmã ,False,True,False,False,False,False,False,False,True,False
avaliador_2,Como conseguiu ficar com a Yas? Gostaria de conseguir também p — yas é minha perceira rapá ,False,True,False,False,False,False,False,False,False,True
avaliador_2,"  mais abaixo, pelas rochas  que aqui não há rochas n praia ",False,False,False,False,False,False,True,False,False,True
avaliador_2,"obrigada viu,continue tbm perdendo tempo argumentando cmg  ",False,False,False,False,True,False,False,False,False,True
avaliador_2,Já imaginei a merda de noite q vou ter ,False,True,False,False,False,False,False,False,False,True
avaliador_2, Fique  &lt3 vai dar certo  se dê a chance,False,False,False,False,False,False,True,False,True,False
avaliador_1, Deves estar mesmo no limite já... a mim bastoume dizerlhe que ele é a sombra do Bruno Nogueira ,False,False,False,False,True,False,False,False,True,False
avaliador_1,Todo mundo em role e eu aqui em aniversário de criança ,False,False,True,False,False,False,False,False,True,False
avaliador_1, Lkkkkkkkkkkkkkkk que fofa xD ai que bom  agora só sucesso ,True,False,False,False,False,False,False,False,True,False
avaliador_1,"tirando o ""shortinho"" também to querendo  ",False,False,False,False,False,False,True,False,False,True
avaliador_2,Quando você já se decepcionou tanto que nem sente mais  ,False,False,True,False,False,False,False,False,False,True
avaliador_2," porra! mas xo explicar, quando eu tinha uns 10 anos, passava naruto no sbt todo dia e eu gostava. aí esses dias, tipo 11 anos depois, me deu vontade de assistir até o final  ao contrario de um pessoal na internet, não tenho preconceito com anime",False,True,False,False,False,False,False,False,False,True
avaliador_2,"Sim, bilhões de pessoas no mundo e só você nunca fez tal coisa ",False,False,False,False,True,False,False,False,True,False
avaliador_1,"   exatamente, foi o que eu disse antes do major, pelo que EU vinha observando na PL, a NiP era o time br mais fraco no majorou menos forte, tanto faz, inclusive eu disse espero que eu queime minha língua e eles nos surpreendam lá em Paris xD espero que sejam campeões, br é br ",False,False,False,False,True,False,False,True,False,False
avaliador_1,Não te preocupes q a pessoa q me está a falar mal de ti momento também já me falou mal de ti por isso não te iludas muito ,False,False,False,False,True,False,False,True,False,False
avaliador_1,"Claro que o Porto tinha de ganhar, de qualquer maneira ",False,False,False,False,True,False,False,False,False,True
avaliador_1, Nossa equipe tem até 10 dias para te dar um retorno por email ,False,False,False,False,False,False,True,False,True,False
avaliador_1,       Mano que lindaaaa  rainha do fandom e do coração também ,True,False,False,False,False,False,False,False,True,False
avaliador_1," Era deveras engraçado, mas acho que ia ter uma faca escondida do porta luvas e iamod ter que fazer uma paragem a meio do caminho ",False,False,False,False,False,True,False,False,True,False
avaliador_1,Cagam em mim eu cago a dobrar ,False,False,False,False,True,False,False,True,False,False
avaliador_2,Qual é o seu animal espiritual? — piranha  ,False,False,False,False,False,False,True,False,False,True
avaliador_1,"não gosto de falar por mensagens porque 1. eu falo com expressividade e eu acho q as pessoas entendem o tom com q falo, mas elas na realidade não entendem porque estão simplesmente a ler 2. AS PESSOAS ESCREVEM SECO E EU PENSO QUE ESTOU A SER CHATA e sintome mal ",False,False,False,True,False,False,False,False,True,False
avaliador_2,  Não se preocupe e que dê tudo certo com celular! ,False,False,False,False,False,False,True,False,True,False
avaliador_2,"Só vai ter mais att amanhã, prometo q as de amanhã serão maiores, ai a coisa começa mesmo rs ",True,False,False,False,False,False,False,False,False,True
avaliador_1,"aaa vou dormir, na esperança de n acordar ",False,False,True,False,False,False,False,False,True,False
avaliador_1,"ou que esteja disposto a compartilhar a senha comigo, eu faço uma playlist bonitinha com meu nome e não bagunço seu Spotify ",False,False,False,True,False,False,False,True,False,False
avaliador_1," seems like vc tá na bosta, just like me ",False,False,False,False,False,False,True,True,False,False
avaliador_1,"  e pelo incrível que pareça,com hoje 13 anos,aos 4 aninhos,EU TINHA GANHADO UM MEGA DRIVE!!Eu jogava Sonic com o meu pai.Pena que a criança conhecida como EU MSM estragou o console P.Acho que faz parte KK",True,False,False,False,False,False,False,False,True,False
avaliador_1,tenho que confessar que depois de um ano parada ela não melhora não  ,False,False,True,False,False,False,False,False,True,False
avaliador_1,Amanha uma gaja vai passar a tarde na pool c azamigas ,True,False,False,False,False,False,False,False,True,False
avaliador_1,agr eu n sei qual dorama ver P,False,False,True,False,False,False,False,False,True,False
avaliador_1," Boa noite Ana. Só, é muito. Mas também muito pouco. ",False,False,True,False,False,False,False,True,False,False
avaliador_1,  Se me chamam princesa eu caso logo com vocês ,True,False,False,False,False,False,False,False,True,False
avaliador_1,Tp a Annie deve tar tão confusa tadinha da minha bebé o papá vai ganhar e limpar o chão com a banha do samoa joe  amo o AJ ele vai fodelo  ,False,False,False,False,False,False,True,True,False,False
avaliador_1,  Melhor o  do que aquele cara que vazou fazendo o teste ,False,False,False,False,False,False,True,True,False,False
avaliador_1, Parabéns!!!!  Espero que esteja nos teus planos virme visitar ,True,False,False,False,False,False,False,False,True,False
avaliador_1, Hehe esse eu vou usar na comu RWBY BR la do amino   ,False,False,False,False,False,False,True,False,True,False
avaliador_1,"Krebão  , há uns meses atrás vc me indicou o Moto X4 como um bom cel. classe média. A pessoa da minha casa que comprou gostou muito. Seria possível vc me indicar algum modelo equivalente mais novo? Desde já agradeço. ",False,False,False,False,False,False,True,False,True,False
avaliador_1,foo   0fc17f14a2204925b6867c6ee59e7de0,False,False,False,False,False,False,True,True,False,False
avaliador_1,não adianta q eu não vivo sem meu deck ,False,False,False,False,False,False,True,False,True,False
avaliador_1,Se vc pudesse aconselhar a si mesmo 10 anos atrás o que diria? Que bom que estás feliz  — se cuide e se ame mais. mas toda trajetória é importante ,True,False,False,False,False,False,False,False,True,False
avaliador_1,"Oi  fugi do trabalho só para ver a estréia do  Achou que eu ia perder? Não! Pois eu amo D! 3ª temporada, Sharks! ",True,False,False,False,False,False,False,False,True,False
avaliador_1, Muito mesmooo deixava de dormir p essa série ,True,False,False,False,False,False,False,False,True,False
avaliador_1,"Aos corredores da TL 0109 abrem as inscrições para a Ultramaratona COMRADES. 87km na África do Sul. Quem tiver qualquer dúvida inclusive se consegue fazer, estou às ordens. Só digo uma coisa todo ser humano deveria fazêla ao menos uma vez. Fiz 3, and counting   ",False,False,False,False,False,False,True,True,False,False
avaliador_2," Fala rafa! To ligado que você curte o dotinha então acho que você iria gostar do nosso conteúdo!! Da um conferida no nosso canal, é o ! ",False,False,False,False,False,False,True,False,True,False
avaliador_2,Repitam comigo BTS NUNCA PLAGIOU NINGUÉM E NUNCA VAI VCS QUE SÃO INVEJOSAS  ,False,False,False,False,True,False,False,False,True,False
avaliador_1,"não acredito que até maio desse ano eu nao conseguia ficar nem dez minutos com meu cabelo natural que eu ja ia alisar, todo dia isso. eu acabei de tirar a segunda foto e to muito, muito feliz mesmo por estar conseguindo aceitar que meu cabelo é desse jeito.  ",True,False,False,False,False,False,False,False,True,False
avaliador_2,"  Somos um portal, temos que dar informação aos nossos seguidores. ",False,False,False,False,False,False,True,False,True,False
avaliador_2,   Era pior se tivesse de partilhar clube com um benfiquista ou portista ,False,False,False,False,True,False,False,False,True,False
avaliador_1,"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — Conhecer o mundo, poder ajudar quem precisa e saúde e essencial  ",True,False,False,False,False,False,False,False,False,True
avaliador_2," Gente EU TAMBÉM????? Não tinha percebido até agora, porém ",False,False,False,False,False,True,False,False,False,True
avaliador_1,"Craca e Dani Nega agora na live do Azoofa, batendo papo sobre  e muitas outras questões.   ",False,False,False,False,False,False,True,False,True,False
avaliador_2, QUE NÃO É POSSÍVEL!!  O AUMENTO PENIANO ESTÁ AO SEU ALCANCE SIM!!  MÉTODO SEGURO E NATURAL ,False,False,False,False,False,False,True,False,True,False
avaliador_1,Só porque mando snap de boa noite não que dizer que vá dormir ,False,False,False,False,True,False,False,False,False,True
avaliador_1,Vídeo novo da série de vida de jogador! Deixa o like  ,False,False,False,False,False,False,True,False,True,False
avaliador_2,"Acabei de assistir o filme, agora eu to feliz ",True,False,False,False,False,False,False,False,True,False
avaliador_1,"So queria uma blusa do Cruzeiro ajuda ai, manda o mimo  ",False,False,True,False,False,False,False,False,True,False
avaliador_2, aaa o meu utt também é o nam ,False,False,False,False,False,False,True,False,True,False
avaliador_1," Unha pasada, en serio. Algunha parella solta, pero sen facer ruído ",False,False,False,False,False,True,False,False,True,False
avaliador_1, Ficou lindo  Não tinha nenhum do menchuga ?,False,False,False,False,False,False,True,False,True,False
avaliador_2," Eu pensei em Loona tbm hahahaha mas tu pode pegar essa ideia de signos e entrar naquelas listas ""coisas X pra cada signo"" daí teria uma música por mês, filme, livro, tudo ",False,False,False,False,False,False,True,False,True,False
avaliador_2, É igual a musiquinha que a nossa toca! Agora a  falou que ela não tá mais tocando não sei pq e a gente tá com saudade P,False,False,True,False,False,False,False,False,False,True
avaliador_1," Incluindo eu, que fui treinado pelo sr José Travassos em treinos de captação ",False,False,False,False,False,False,True,False,True,False
avaliador_2," putz, mas muito obrigado de qualquer jeito  vou ver se pago amanhã",True,False,False,False,False,False,False,False,True,False
avaliador_1," Ai que inveja viu Eu queria tanto que esse frio daí vinhesse pra cá Enquanto não vem, faça bom proveito ",False,False,True,False,False,False,False,True,False,False
avaliador_1,a fazer planos com o Rodrigo para irmos pra o ginásio ,True,False,False,False,False,False,False,False,True,False
avaliador_1,as vezes até confiar da mt dor de cabeça igual ou pior ,False,False,True,False,False,False,False,False,True,False
avaliador_2,  Camisinha estoura. Espero ter ajudado ,False,False,False,False,False,False,True,False,True,False
avaliador_2," como disse no post original, os pontos não marcam pra onde a pessoa já viajou. Esse mapa fica num hostel, para que os hóspedes marquem de onde vieram. P",False,False,False,False,False,False,True,False,True,False
avaliador_2,incrível como tudo fica melhor com um abraço ,True,False,False,False,False,False,False,False,True,False
avaliador_2,"preciso fazer xixi, mas não quero levantar, sempre o mesmo dilema ",False,False,False,False,False,False,True,False,False,True
avaliador_2,"A festa começa às 23, agora são 21h.. que que eu faço? DURMO até as 2250 ",True,False,False,False,False,False,False,False,False,True
avaliador_2,"  ""Ten"" posso ajudar vc português ! ",False,False,False,False,False,False,True,False,False,True
avaliador_2, acordei com a minha mãe ainda chateada comigo ,False,False,True,False,False,False,False,False,True,False
avaliador_2,O seu cheirinho ainda está no pulso da minha blusa e eu adoro isso ,True,False,False,False,False,False,False,False,True,False
avaliador_2,       Não liguei muito a esse ,False,False,False,False,False,False,True,False,True,False
avaliador_1,"cada ser humano precisa chegar sozinho às próprias conclusões, só vou falar quando você pedir minha opinião   ",False,False,False,False,True,False,False,True,False,False
avaliador_2," Posso fazer seus trabalhos e tarefas, é só mandar o que quiser feito por DM e ir relaxar, de graça e claro ",False,False,False,False,False,False,True,False,False,True
avaliador_1,Pena que tenho vergonha de chamar na dm!!! — Não precisa ter vergonhaaaa sou legal  ,False,False,False,False,False,True,False,False,True,False
avaliador_2,"Explique sua própria personalidade por sua conta e risco. Quanto mais você pergunta ou nega, e assim discursa, igualmente se compromete.  No  , ninguém liga. Somos ingê",False,False,False,False,False,False,True,False,False,True
avaliador_2,     e ela ganhou benefícios também já q rollin rollin ficou em 1º ,False,False,False,False,False,False,True,False,True,False
avaliador_2, Mentira Dreezy se ficou saboroso tá ótimo ,True,False,False,False,False,False,False,False,False,True
avaliador_1,"Campanha é que nem dieta, que nem tudo não pode ser chato. OPTei por deixar de seguir todos os políticos que seguia no Twitter.  ",False,False,False,False,True,False,False,False,True,False
avaliador_2,"""Quem é amigo de verdade não deixa "" se fica vacilando muito, eles vão te deixa sim. — Poxa q pena ",False,False,True,False,False,False,False,False,False,True
avaliador_2," oiii, tô melhor sim!! o remédio ajudou e eu nao vomitei entao yay !!  mas cê tá bem? volta a mimir chu",True,False,False,False,False,False,False,False,False,True
avaliador_2, Aplica sim. Em camisas compradas na própria loja ,False,False,False,False,False,False,True,False,True,False
avaliador_1,se o primeiro sonho que tive hoje se tornasse realidade é que era ,False,False,False,False,False,False,True,True,False,False
avaliador_2,Me senti tão engajada na reunião do gremio hj ,True,False,False,False,False,False,False,False,True,False
avaliador_1,"Dica do dia Crianças, não bebam Espero ter ajudado  ",False,False,False,False,False,False,True,False,True,False
avaliador_2,"5. sabe aqueles dias em que você só tem vontade de escrever ""Bom dia. Que pena que acordei.""? então, até eu me sinto um pouco assim as vezes. mas aí eu lembro que eu tenho muito valor e sou muito grata por estar viva.  ps. você deveria tentar ",False,False,True,False,False,False,False,False,False,True
avaliador_1,"  Sim! Ele diminui a oleosidade. Você vai lavar seu cabelo normalmente, aí depois vc vai passar o chá no couro cabeludo e deixar o chá no cabelo não enxagua aí faz isso algumas vezes, já dá pra ver diferença na primeira lavagem. ",False,False,False,False,False,False,True,False,True,False
avaliador_2, Como ficar com o cacheado igual o da segunda foto? ,False,False,False,False,False,False,True,False,False,True
avaliador_2,"Qual a boa pra esse fds? — Quero sair, mas só se eu arrumar alguém pra ir cmg  ",False,False,True,False,False,False,False,False,False,True
avaliador_1,"Eu já não ligo se AC sai todo ano. Passei dessa fase. Afinal, eu não vou comprar ",False,False,True,False,False,False,False,True,False,False
avaliador_2,"Dica de hoje se você por um acaso encontrar algum video bizarro e por um acaso achar engraçado, favor não compartilhar. Principalmente se for um video de um cara """"""""""dando a luz"""""""""" a um bebê de plástico. Meus olhos agradecem ",False,False,False,False,False,True,False,False,True,False
avaliador_1,"     , testa Dark Souls no baratinho ",False,False,False,False,False,False,True,False,True,False
avaliador_2,Obrigado  por rt o meu rt e eu achar que era uma notificações qualquer importante! ,False,False,False,False,False,True,False,False,True,False
avaliador_1,"&gt&gt PARA FICAR DE OLHO &lt&lt WR Anthony Miller OL James Daniels S Deiondre' Hall S DeAndre HoustonCarson E da mesma forma que eu cheguei estou saindo, até a prox. meu povo  Adm       ",False,False,False,False,False,False,True,True,False,False
avaliador_1,"240, ferrei minha voz, entrei em mosh, vi um mano que cantava com o Raul e tenho que acordar 640, foi daora ",True,False,False,False,False,False,False,False,True,False
avaliador_2,"Evidências não passa de uma música que os jovens pegaram e colocaram um hype enorme em cima nem sei pra quê, só isso. No fundo, ninguém curte modão. Sou capaz de listar várias outras que são muito, mas MUITO melhores.  ",False,False,False,False,True,False,False,False,True,False
avaliador_1, a nova? guenta q até o 7 é um porre mesmo mas depois fica ,False,False,False,False,False,False,True,True,False,False
avaliador_1,Venham assistir o vídeo novo  O Gui fez uma farm de madeira boladona ,False,False,False,False,False,False,True,False,True,False
avaliador_2," É uma das temporadas de PreCure, mudaram o título na Netflix P",False,False,False,False,False,False,True,False,False,True
avaliador_1,eu enchendo saco na sua tml dnv mas eu fiz um edit desses de moonwalk se quiser de uma escutada  ,False,False,False,False,False,False,True,False,True,False
avaliador_1,Mas não pegou nada  curtimo bem loco a prog,False,False,False,False,False,False,True,False,True,False
avaliador_2,"Ontem a minha mãe viu um macacão bué lindo numa senhora, e como sou uma boa filha fui perguntar onde tinha comprado, ya hoje a minha foi ao site e encomendou ",True,False,False,False,False,False,False,False,True,False
avaliador_1," HAHAHAHAHAAHAHA, mas eu não quebrei nenhuma promessa contigo né? ",False,False,False,True,False,False,False,False,True,False
avaliador_2, Depois tens amigos maravilhosos como eu ,True,False,False,False,False,False,False,False,True,False
avaliador_1," Haha eu amo spoiler, então capricha hein p",True,False,False,False,False,False,False,False,True,False
avaliador_2," Oie! Tenho interesse, mas não consigo te mandar dm. Pode me chamar pra gnt acertar? Tks! ",False,False,False,False,False,False,True,False,True,False
avaliador_1,"Afastastete definitivamente do , road life não traz guito.  ",False,False,False,False,False,False,True,True,False,False
avaliador_1," a gente lembrava pq digitava toda hora, não tinha que ficar se forçando a lembrar, era um aprendizado como qualquer outro. hoje a gente não precisa disso mas guardamos muitas outras infos  tecnologia acrescenta",False,False,False,False,False,False,True,False,False,True
avaliador_1,  Enfim! Se você não quer entender um erro interpretativo eu realmente não posso fazer nada. É só um toc mesmo ,False,False,False,False,True,False,False,True,False,False
avaliador_1,"Para aqueles que pensam que nunca mais vou fazer mashups, remixes e coisas do tipo de música eletrônica, em breve vai vir um projeto novo pra vocês ",False,False,False,False,False,False,True,False,True,False
avaliador_1," Força, guerreira . Eu, com 40, me sinto com 60! ",False,False,True,False,False,False,False,False,True,False
avaliador_2,"   falsa   210   ao contrário da primeira impressão, agora achote uma querida e super boa amiga. tudo de bom lindinha ",True,False,False,False,False,False,False,False,True,False
avaliador_1," Se encontrar alguém da família, diga pra ter paz no coração, pois ela já cumpriu a missão dela aqui, agora é a vez deles em perseverar até o fim da missão deles também !!! Mande meus pêsames e diga pra eles que ela é uma vencedora!!! ",True,False,False,False,False,False,False,False,True,False
avaliador_1,Que canal foda. Obrigado por apresentar   ,True,False,False,False,False,False,False,False,True,False
avaliador_2, Ainda pensei dizer anime tiddies mas nao tinha bem a certeza ,False,False,False,False,False,False,True,False,False,True
avaliador_2,Precisei criar um twitter longe do meu ciclo de amizade só ora poder fazer uns desabafos pra ninguém ,False,False,True,False,False,False,False,False,True,False
avaliador_2,Bouquet de 12 fresas 12 rosas  500.00,False,False,False,False,False,False,True,False,True,False
avaliador_1, ñ faço ideia  leio só por aqui pessoas às voltas ,False,False,False,False,False,True,False,False,True,False
avaliador_1,"o david pareceu aqui , estou feliz ",True,False,False,False,False,False,False,False,True,False
avaliador_1,"Gosto assim gente que anota as dicas que eu dou e, quando eu solto uma notícia, faz a ligação do que está confirmado com a dica que eu havia dado.  ",True,False,False,False,False,False,False,False,True,False
avaliador_1," isso ai , foda se o patriarcado, sei la o que é isso , mas foda se assim mesmo ",False,False,False,False,True,False,False,True,False,False
avaliador_1,vou esfregar minha face no asfalto e depois me jogar da ponte  ,False,False,True,False,False,False,False,False,False,True
avaliador_1,esse menino me anima sempre que eu to mal ,True,False,False,False,False,False,False,False,True,False
avaliador_1, Fim de semana de praia não pode falhar ,True,False,False,False,False,False,False,False,True,False
avaliador_1, Jãum ajuda o Gui a chegar a 20K hoje  falta menos de 50,False,False,False,True,False,False,False,True,False,False
avaliador_1," Tava mas da outra vez eu ouvi Bach com instrumentos de época em Londres e Vivaldi, as quatro estações, em Veneza. Então eu me consolo com isso  Mas é, eu fiquei meio puta ",False,False,True,False,False,False,False,False,True,False
avaliador_2," Eu tive notícias hoje, ele está vivo. Infelizmente ele tentou algo bem ruim, mas está internado e sendo acompanhado. Obrigada pela energia boa ",False,False,False,True,False,False,False,True,False,False
avaliador_1,"Eu até com os meus amigos tenho ciúmes, imaginem então com o meu namorado ",False,True,False,False,False,False,False,False,False,True
avaliador_2,meu sonho é ser boyzinha igual os mlk fica causando eu ia paga alguém pra bater neles todo dia ,False,True,False,False,False,False,False,False,False,True
avaliador_1," WOW jogo sempre com o ping a oscilar de 65 a 90 , tirando os random spikes a meio do jogo que elevam para 254 ou as vezes 388 e os randoms ""attempting to reconnect"" por 10 segundos ",False,False,False,False,False,False,True,False,True,False
avaliador_2,Domingo nós tocamos novamente no Estúdio Fuzz junto com Lia Kapp e Lif ,False,False,False,False,False,False,True,False,True,False
avaliador_1, Pode sim. Sobre a próxima Sale em breve a gente divulga. ,False,False,False,False,False,False,True,False,True,False
avaliador_2, Perca peso mas perca com saúde Mah ,True,False,False,False,False,False,False,False,False,True
avaliador_1,"Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Hambúrguer  ",False,False,False,False,False,False,True,False,True,False
avaliador_2, Não curto de dar deslikes em vídeos se não gosto não assisto! ,False,False,False,False,False,False,True,False,True,False
avaliador_1,foo   097ae4353a4541c6a8e2b0326571bbc8,False,False,False,False,False,False,True,True,False,False
avaliador_2,lembrando q aki no tt eu só falo merda hauehaue então se não gostou ..não se apegue nisso ,True,False,False,False,False,False,False,True,False,False
avaliador_2, Oq aconteceu? Se quiser conversar ou amigar pode me chamar na dm ,False,False,False,True,False,False,False,True,False,False
avaliador_2,Não como nada desde as 1830 de ontem ,False,False,False,False,False,False,True,False,False,True
avaliador_2,"Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Douradinhos e batatas fritas do mc  ",False,False,False,False,False,False,True,False,True,False
avaliador_2,"Povo da sala respondendo com meme, massa demais ",True,False,False,False,False,False,False,False,True,False
avaliador_2," o menino lá na escola pegou o pombo e jogou em mim, eu chorei ",False,False,True,False,False,False,False,False,True,False
avaliador_2,"Novo grupo da Distak no ! Para participar, é só clicar no link abaixo!  ",False,False,False,False,False,False,True,False,True,False
avaliador_2," Daciolo como bombeiro, e assim vai ",False,False,False,False,False,False,True,False,True,False
avaliador_2,Vc é até papel de parece do meu cell kkkjkjjkkk — Aaaaaaa  ,True,False,False,False,False,False,False,False,True,False
avaliador_2, aaa talvez eu tenha interesse kkk vou saber melhor depois  boa sorte c as vendasss,True,False,False,False,False,False,False,False,True,False
avaliador_2,"entendam q quando vc não tem nada de bom para falar pra alguém vc guarda p si, ngm gosta de ouvir coisas ruins sobre si mesmo, ainda mais como deboche ou comentário escroto ",False,False,False,False,True,False,False,False,True,False
avaliador_2,"meu sonho de princesa é dar gostoso pra voce — Se eu gostasse, e tivesse como dar para mim mesmo, esse também seria o meu sonho de princesa.  ",True,False,False,False,False,False,False,True,False,False
avaliador_2," voltas a chamar me isso levas uma chapada, já não gosto de ti ",False,True,False,False,False,False,False,False,True,False
avaliador_1,"O tanto de gente que tem aqui enche uma sala e como são varias turmas, estou otimista ",True,False,False,False,False,False,False,False,True,False
avaliador_2,Você gostaria de poder ver o seu próprio futuro?  — N  ,False,False,False,False,False,False,True,False,True,False
avaliador_1, Sim. Não sei que nome eu dou para isso. ,False,False,False,False,False,False,True,True,False,False
avaliador_2, Ela é uma ótima profissional e tenho certeza que fará um ótimo trabalho. Me sinto muito feliz por ter sido aluna dela ,True,False,False,False,False,False,False,False,True,False
avaliador_1,   antes de eu vir espumar nas suas você foi espumar nas minhas ,False,True,False,False,False,False,False,False,False,True
